sku,parent_sku,product_group_id,group_key,grouping_confidence,status,record_state,active,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,wix_handle_id,wix_visible,wix_collections,wix_media_urls,wix_description_html,erp_category,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,conflict_flags,conflict_notes
XW-036,,15b36638-d745-5f59-894d-f977e9dd4ddd,WORK|b2b downloads,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,B2B Downloads,SCORE,digital,,,,,,,,,DIGITAL,B2B Downloads,B2B Downloads,B2B_DOWNLOADS,B2B Downloads ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,B2B Downloads,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-037,,378feea1-fe84-57f4-be32-fea4ab9d6282,WORK|b2b print versionen,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,B2B Print-Versionen,SCORE,physical,,,,,,,,,PHYSICAL,B2B Print-Versionen,B2B Print-Versionen,B2B_PRINT_VERSIONEN,B2B Print-Versionen ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks_Hefte,,,B2B Print-Versionen,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-050,,85700202-506e-55e9-8749-27f6e66c22f5,WORK|komposition folk pop,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Komposition Folk/Pop,SERVICE,physical,,,,,,,,,PHYSICAL,Komposition Folk/Pop,Komposition Folk/Pop,KOMPOSITION_FOLK_POP,Komposition Folk/Pop ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,1000.00,10.00,1100.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Dienstleistung,,,Komposition Folk/Pop,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-060,,e63466f3-9518-5e52-93e9-060c0b8032db,WORK|recording,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Recording,SERVICE,physical,,,,,,,,,PHYSICAL,Recording,Recording,RECORDING,Recording ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,Dienstleistung,,,Recording,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-070,,d288d4b2-ba9c-5b55-b261-9b7097a64d17,WORK|kuenstlerischer auftritt,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Künstlerischer Auftritt,SERVICE,physical,,,,,,,,,PHYSICAL,Künstlerischer Auftritt,Künstlerischer Auftritt,KUENSTLERISCHER_AUFTRITT,Künstlerischer Auftritt ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Künstlerischer Auftritt,,,Künstlerischer Auftritt,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-071,,075f94d9-65cf-5369-955c-0c570efa66e9,WORK|probenpauschale,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Probenpauschale,SERVICE,physical,,,,,,,,,PHYSICAL,Probenpauschale,Probenpauschale,PROBENPAUSCHALE,Probenpauschale ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Künstlerischer Auftritt,,,Probenpauschale,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-072,,0d99e544-a364-5452-a811-be8d89d99a1f,WORK|fahrtkosten,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Fahrtkosten,SERVICE,physical,,,,,,,,,PHYSICAL,Fahrtkosten,Fahrtkosten,FAHRTKOSTEN,Fahrtkosten ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,0.00,10.00,0.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Künstlerischer Auftritt,,,Fahrtkosten,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-077,,efaa2f22-afc9-5599-b238-9b70e8de2d79,MH||0|EDITION,RULE_MH,review,EXTERNAL_ONLY,true,MusikHeroes,MusikHeroes,Unterrichtsheft,,,,Digital-Upgrade,EDITION,digital,,,,,,,,,DIGITAL,Digital-Upgrade,Digital-Upgrade,Digital-Upgrade,Digital-Upgrade ist eine Ausgabe der MusikHeroes-Reihe.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,9.09,10.00,10.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,MusikHeroes digital_REST,,,Digital-Upgrade,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-080,,c37a904c-749c-5280-bd19-135ee039e04b,WORK|arrangement,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Arrangement,SERVICE,physical,,,,,,,,,PHYSICAL,Arrangement,Arrangement,ARRANGEMENT,Arrangement ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,50.00,10.00,55.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Dienstleistung,,,Arrangement,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-090,,b352827b-b2bb-5cf5-930a-be4b5be10ed2,WORK|workshop musiknotation,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Dienstleistung,,,,Workshop Musiknotation,SERVICE,physical,,,,,,,,,PHYSICAL,Workshop Musiknotation,Workshop Musiknotation,WORKSHOP_MUSIKNOTATION,Workshop Musiknotation ist eine Dienstleistungsposition im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,700.00,10.00,770.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Dienstleistung,,,Workshop Musiknotation,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-098,,9dfacf07-bb5b-51b2-9344-d9c316655d76,WORK|licensing und watermarking,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,Licensing & Watermarking,SCORE,digital,,,,,,,,,DIGITAL,Licensing & Watermarking,Licensing & Watermarking,LICENSING_UND_WATERMARKING,Licensing & Watermarking ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,9.09,10.00,10.00,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,Licensing & Watermarking,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-099,,3b783e6c-38ee-57b2-9d0f-faf4e741d9e6,WORK|einzelstimme,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,Einzelstimme,SCORE,digital,,,,,,,,,DIGITAL,Einzelstimme,Einzelstimme,EINZELSTIMME,Einzelstimme ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,8.00,10.00,8.80,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,Einzelstimme,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-100.1,,26b0c606-c0d5-54e8-ad8c-f6cfe386cca0,WORK|zusatzstimme volksmusik,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,Zusatzstimme Volksmusik,SCORE,digital,,,,,,,,,DIGITAL,Zusatzstimme Volksmusik,Zusatzstimme Volksmusik,ZUSATZSTIMME_VOLKSMUSIK,Zusatzstimme Volksmusik ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,Zusatzstimme Volksmusik,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-100.2,,390bfd9c-844c-5142-b707-540c83e360b0,WORK|zusatzstimme blech4er,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,Zusatzstimme Blech4er,SCORE,digital,,,,,,,,,DIGITAL,Zusatzstimme Blech4er,Zusatzstimme Blech4er,ZUSATZSTIMME_BLECH4ER,Zusatzstimme Blech4er ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,5.00,10.00,5.50,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,Zusatzstimme Blech4er,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-101,,d7ea3cb2-7005-5e7f-9b7c-6fdc03a450b5,WORK|volksmusik band 1,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Heft,Volksmusik,VM,1,Volksmusik - Band 1,EDITION,physical,,,,,,,,,PHYSICAL,Volksmusik - Band 1,Volksmusik - Band 1,VOLKSMUSIK_BAND_1,"Volksmusik aus dem Alpenraum
für variable Tanzlmusi-Besetzung",SOURCE,WIX,für variable Tanzlmusi-Besetzung,,,,,B2B,39.00,10.00,42.90,EUR,ERP_NET,0.00,false,300.0,,,,,,,,,,,,,,,,,,,product_a83ee590-1417-f4ac-e6c9-e3da42855e4f,true,TanzlMusi GESAMT|TanzlMusi HEFTE|B2B,4f718e_304d8c0721fa4249b52bbd1a3caaa88f~mv2.jpg|4f718e_54920176b01a47738e44dc6263c8f311|4f718e_418ceead84204933b499675f2494a3a1~mv2.jpg|4f718e_963205a86319496e891fd0fb5831829f~mv2.jpg|4f718e_c43ec9ce49be452ba41a8194464c1df2~mv2.jpg|4f718e_a380f6f00f944908ba398048faadd4d6~mv2.jpg|4f718e_9a8905e08f4b4c528057cf2cff8ad213~mv2.jpg|4f718e_0da2801d3c6f455a9d1ac8ad7ab9d6f9~mv2.jpg|4f718e_ab67cbad2d154c1eab5ae3b98c70d218~mv2.jpg,<p><strong>Volksmusik aus dem Alpenraum</strong></p><p>für variable Tanzlmusi-Besetzung</p>,XeisWorks_Hefte,Volksmusik - Band 1,Volksmusik frisch gewaschen #1,#1 Volksmusik,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,6,TITLE_DRIFT,ERP title differs
XW-101.1,,691bfb49-1ca5-594a-9e00-95842b5927b4,WORK|volksmusik band 1 zusatzstimme fluegelhorn 1 in c,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 1 in C,ADDITIONAL_VOICE,physical,Flügelhorn,1,C,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 1 in C,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 1 in C,VOLKSMUSIK_BAND_1_ZUSATZSTIM,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 1 in C ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Stimmung: C,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Flügelhorn 1 in C,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,7,,
XW-101.2,,32b85aa1-6a0a-5bd5-8c48-847d6e47570b,WORK|volksmusik band 1 zusatzstimme fluegelhorn 2 in c,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 2 in C,ADDITIONAL_VOICE,physical,Flügelhorn,2,C,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 2 in C,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 2 in C,VOLKSMUSIK_BAND_1_ZUSATZSTIM,Volksmusik - Band 1 - Zusatzstimme Flügelhorn 2 in C ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Stimmung: C,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Flügelhorn 2 in C,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,8,,
XW-101.3,,03021cc6-715b-567a-b671-e1d82e06ee94,WORK|volksmusik band 1 zusatzstimme horn 1 in f,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 1 in F,ADDITIONAL_VOICE,physical,Horn,1,F,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Horn 1 in F,Volksmusik - Band 1 - Zusatzstimme Horn 1 in F,VOLKSMUSIK_BAND_1_ZUSATZSTIM,"Zustatzstimmen für die Edition TanzlMusi
Weitere Zusatzstimmen auf Anfrage!",SOURCE,WIX,Weitere Zusatzstimmen auf Anfrage!,,,,,B2B,7.00,10.00,7.70,EUR,ERP_NET,0.00,false,75.0,,,,,,,,,,,,,,,,,,,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,true,ZST Tanzlmusi GEDRUCKT|B2B,4f718e_519bf6074635402586a95ea8546eed97~mv2.jpg,<p>Zustatzstimmen für die Edition TanzlMusi</p><p>Weitere Zusatzstimmen auf Anfrage!</p>,XeisWorks_Hefte,ZS - Horn 1 in F,Zusatzstimmen TanzlMusi GEDRUCKT [#1 Volksmusik frisch gewaschen],ZST #1 Volksmusik: Hrn.1,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,9,TITLE_DRIFT,ERP title differs
XW-101.3-D,,965c07b8-0aa5-56ca-99de-9f46fbe23d66,WORK|zst vm 1 hrn 1 in f,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,ZST VM#1: Hrn. 1 in F,SCORE,digital,,,,,,,,,DIGITAL,ZST VM#1: Hrn. 1 in F,ZST VM#1: Hrn. 1 in F,ZST_VM_1_HRN_1_IN_F,ZST VM#1: Hrn. 1 in F ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,ZST VM#1: Hrn. 1 in F,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-101.4,,6dca4215-d9f4-53a2-a5bd-429558dad596,WORK|volksmusik band 1 zusatzstimme horn 2 in f,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Horn 2 in F,ADDITIONAL_VOICE,physical,Horn,2,F,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Horn 2 in F,Volksmusik - Band 1 - Zusatzstimme Horn 2 in F,VOLKSMUSIK_BAND_1_ZUSATZSTIM,"Zustatzstimmen für die Edition TanzlMusi
Weitere Zusatzstimmen auf Anfrage!",SOURCE,WIX,Weitere Zusatzstimmen auf Anfrage!,,,,,B2B,7.00,10.00,7.70,EUR,ERP_NET,0.00,false,75.0,,,,,,,,,,,,,,,,,,,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,true,ZST Tanzlmusi GEDRUCKT|B2B,4f718e_519bf6074635402586a95ea8546eed97~mv2.jpg,<p>Zustatzstimmen für die Edition TanzlMusi</p><p>Weitere Zusatzstimmen auf Anfrage!</p>,XeisWorks_Hefte,ZS - Horn 2 in F,Zusatzstimmen TanzlMusi GEDRUCKT [#1 Volksmusik frisch gewaschen],ZST #1 Volksmusik: Hrn.2,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,10,TITLE_DRIFT,ERP title differs
XW-101.4-D,,581c50a0-01df-57e2-8f58-417d5f98e031,WORK|zst vm 1 hrn 2 in f,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,ZST VM#1: Hrn. 2 in F,SCORE,digital,,,,,,,,,DIGITAL,ZST VM#1: Hrn. 2 in F,ZST VM#1: Hrn. 2 in F,ZST_VM_1_HRN_2_IN_F,ZST VM#1: Hrn. 2 in F ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,ZST VM#1: Hrn. 2 in F,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-101.5,,7b2524d3-3a31-5dc9-9c9d-215463a14e35,WORK|volksmusik band 1 zusatzstimme tuba in b,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Tuba in B,ADDITIONAL_VOICE,physical,Tuba,,B,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Tuba in B,Volksmusik - Band 1 - Zusatzstimme Tuba in B,VOLKSMUSIK_BAND_1_ZUSATZSTIM,"Zustatzstimmen für die Edition TanzlMusi
Weitere Zusatzstimmen auf Anfrage!",SOURCE,WIX,Weitere Zusatzstimmen auf Anfrage!,,,,,B2B,7.00,10.00,7.70,EUR,ERP_NET,0.00,false,75.0,,,,,,,,,,,,,,,,,,,product_40ea7b33-b5ed-fbb0-d2f0-a4f33fd9aac3,true,ZST Tanzlmusi GEDRUCKT|B2B,4f718e_519bf6074635402586a95ea8546eed97~mv2.jpg,<p>Zustatzstimmen für die Edition TanzlMusi</p><p>Weitere Zusatzstimmen auf Anfrage!</p>,XeisWorks_Hefte,ZS - Tuba in Bb,Zusatzstimmen TanzlMusi GEDRUCKT [#1 Volksmusik frisch gewaschen],ZST #1 Volksmusik: Tb. in Bb,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,11,TITLE_DRIFT,ERP title differs
XW-101.5-D,,4d02af0f-0877-506b-afb7-69f8b9e87c0e,WORK|zst vm 1 tuba in b,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Sonstige,Noten,,,,ZST VM#1: Tuba in B,SCORE,digital,,,,,,,,,DIGITAL,ZST VM#1: Tuba in B,ZST VM#1: Tuba in B,ZST_VM_1_TUBA_IN_B,ZST VM#1: Tuba in B ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,,,ZST VM#1: Tuba in Bb,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-101.6,,bfd02694-c986-592f-ba51-c2a49f4d720b,WORK|volksmusik band 1 zusatzstimme hrn btp 1 in es,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 1 in Es,ADDITIONAL_VOICE,digital,,1,Es,,,,,,DIGITAL,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 1 in Es,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 1 in Es,VOLKSMUSIK_BAND_1_ZUSATZSTIM,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 1 in Es ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: DIGITAL,Stimmung: Es,,,,,7.00,10.00,7.70,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,XeisWorks digital,ZS - Hrn/Btp. 1 in Es,,ZST VM#1: Btp./Hrn.1 in Es,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,12,TITLE_DRIFT,ERP title differs
XW-101.7,,6b9bfc76-ae81-5378-87f0-199201173c5c,WORK|volksmusik band 1 zusatzstimme hrn btp 2 in es,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 2 in Es,ADDITIONAL_VOICE,physical,,2,Es,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 2 in Es,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 2 in Es,VOLKSMUSIK_BAND_1_ZUSATZSTIM,Volksmusik - Band 1 - Zusatzstimme Hrn/Btp. 2 in Es ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,Stimmung: Es,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Hrn/Btp. 2 in Es,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,13,,
XW-101.8,,b6de4fc9-bc96-563c-b612-5076d6420620,WORK|volksmusik band 1 zusatzstimme tuba in es,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 1 - Zusatzstimme Tuba in Es,ADDITIONAL_VOICE,physical,Tuba,,Es,,,,,,PHYSICAL,Volksmusik - Band 1 - Zusatzstimme Tuba in Es,Volksmusik - Band 1 - Zusatzstimme Tuba in Es,VOLKSMUSIK_BAND_1_ZUSATZSTIM,Volksmusik - Band 1 - Zusatzstimme Tuba in Es ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Tuba,Format: PHYSICAL,Stimmung: Es,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Tuba in Eb,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,14,,
XW-102,,0a1c7af6-5a09-5dfc-9f7e-1fa894b5537f,WORK|volksmusik band 2,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Heft,Volksmusik,VM,2,Volksmusik - Band 2,EDITION,physical,,,,,,,,,PHYSICAL,Volksmusik - Band 2,Volksmusik - Band 2,VOLKSMUSIK_BAND_2,"Volksmusik aus dem Alpenraum
für variable Tanzlmusi-Besetzung",SOURCE,WIX,für variable Tanzlmusi-Besetzung,,,,,B2B,39.00,10.00,42.90,EUR,ERP_NET,0.00,false,300.0,,,,,,,,,,,,,,,,,,,product_f2c31da4-720b-dbc0-6d79-417ec65a6ffe,true,TanzlMusi GESAMT|TanzlMusi HEFTE|B2B,4f718e_800dc8949c9d4e4b9a2ddddf4b8f3cb9~mv2.jpg|4f718e_09914feb73424208867ceaae37f6aaf7|4f718e_e9857df2f9b34d31846a4eed41479307~mv2.jpg|4f718e_f494160a9a284661b0d3876b3c14a732~mv2.jpg|4f718e_f83a623ce1864c92aae9696e5838e4e6~mv2.jpg|4f718e_ed42525f51704d72810c86c56e0a341c~mv2.jpg|4f718e_48599c0c74674696b03cd8112c523778~mv2.jpg|4f718e_dda4220334184eab9c96bd2c24259e9d~mv2.jpg|4f718e_44f769b9187447f988130e82f67c8ffe~mv2.jpg,<p><strong>Volksmusik aus dem Alpenraum</strong></p><p>für variable Tanzlmusi-Besetzung</p>,XeisWorks_Hefte,Volksmusik - Band 2,Volksmusik frisch gewaschen #2,#2 Volksmusik,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,16,TITLE_DRIFT,ERP title differs
XW-102.1,,a771fe0e-fa0b-5dc3-818c-f62e29ee7749,WORK|volksmusik band 2 zusatzstimme fluegelhorn 1 in c,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 1 in C,ADDITIONAL_VOICE,physical,Flügelhorn,1,C,,,,,,PHYSICAL,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 1 in C,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 1 in C,VOLKSMUSIK_BAND_2_ZUSATZSTIM,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 1 in C ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Stimmung: C,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Flügelhorn 1 in C,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,17,,
XW-102.2,,6e75626e-5434-570a-9c86-a7dc1ebe34ef,WORK|volksmusik band 2 zusatzstimme fluegelhorn 2 in c,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,TanzlMusi-Edition,Zusatzstimme,,,,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 2 in C,ADDITIONAL_VOICE,physical,Flügelhorn,2,C,,,,,,PHYSICAL,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 2 in C,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 2 in C,VOLKSMUSIK_BAND_2_ZUSATZSTIM,Volksmusik - Band 2 - Zusatzstimme Flügelhorn 2 in C ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Instrument: Flügelhorn,Format: PHYSICAL,Stimmung: C,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZS - Flügelhorn 2 in C,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,18,,
